ctgA	604723384	143890	100.00	35	0	0	44971	45005	76794	76828	2e-05	65.8
ctgA	401665124	175075	90.61	213	10	10	45001	45208	172213	172006	3e-68	274.0
ctgA	401665096	122380	90.61	213	10	10	45001	45208	62076	61869	3e-68	274.0
ctgA	401665096	122380	100.00	36	0	0	44971	45006	62136	62101	6e-06	67.6
ctgA	401664864	118872	90.61	213	10	10	45001	45208	263	56	3e-68	274.0
ctgA	401664864	118872	100.00	38	0	0	44971	45008	109021	108984	4e-07	71.3
ctgA	401664828	105903	90.61	213	10	10	45001	45208	77663	77456	3e-68	274.0
ctgA	401664828	105903	100.00	36	0	0	44971	45006	46567	46532	6e-06	67.6
ctgA	401664803	146711	90.61	213	10	10	45001	45208	140858	141065	3e-68	274.0
ctgA	342307142	49777	90.61	213	10	10	45001	45208	49713	49506	3e-68	274.0
ctgA	342307142	49777	100.00	36	0	0	44971	45006	49773	49738	6e-06	67.6
ctgA	342187427	44852	90.61	213	10	10	45001	45208	28176	28383	3e-68	274.0
ctgA	342187427	44852	100.00	36	0	0	44971	45006	28116	28151	6e-06	67.6
ctgA	342187425	43861	90.61	213	10	10	45001	45208	31136	31343	3e-68	274.0
ctgA	342187425	43861	100.00	36	0	0	44971	45006	31076	31111	6e-06	67.6
ctgA	341926378	47648	90.61	213	10	10	45001	45208	39553	39760	3e-68	274.0
ctgA	341926378	47648	100.00	36	0	0	44971	45006	39493	39528	6e-06	67.6
ctgA	341926377	48089	90.61	213	10	10	45001	45208	33821	34028	3e-68	274.0
ctgA	341926377	48089	100.00	36	0	0	44971	45006	33761	33796	6e-06	67.6
ctgA	341926373	48587	90.61	213	10	10	45001	45208	28661	28868	3e-68	274.0
ctgA	341926373	48587	100.00	36	0	0	44971	45006	28601	28636	6e-06	67.6
ctgA	341865685	48593	90.61	213	10	10	45001	45208	40498	40705	3e-68	274.0
ctgA	341865685	48593	100.00	36	0	0	44971	45006	40438	40473	6e-06	67.6
ctgA	341823770	44575	90.61	213	10	10	45001	45208	7338	7545	3e-68	274.0
ctgA	341823770	44575	100.00	36	0	0	44971	45006	7278	7313	6e-06	67.6
ctgA	296775688	42632	90.61	213	10	10	45001	45208	19541	19748	3e-68	274.0
ctgA	297184283	77522	90.61	213	10	10	45001	45208	578	371	3e-68	274.0
ctgA	297184283	77522	100.00	37	0	0	44971	45007	76952	76916	2e-06	69.4
ctgA	297183956	111646	90.61	213	10	10	45001	45208	10886	11093	3e-68	274.0
ctgA	297183956	111646	100.00	38	0	0	44971	45008	11906	11943	4e-07	71.3
ctgA	305644107	38939	90.61	213	10	10	45001	45208	38069	38276	3e-68	274.0
ctgA	305644107	38939	100.00	36	0	0	44971	45006	38009	38044	6e-06	67.6
ctgA	305644101	41363	90.61	213	10	10	45001	45208	16595	16388	3e-68	274.0
ctgA	305644101	41363	100.00	36	0	0	44971	45006	16655	16620	6e-06	67.6
ctgA	305644091	37345	90.61	213	10	10	45001	45208	739	532	3e-68	274.0
ctgA	305644091	37345	100.00	36	0	0	44971	45006	799	764	6e-06	67.6
ctgA	305644087	45208	90.61	213	10	10	45001	45208	40189	40396	3e-68	274.0
ctgA	305644087	45208	100.00	36	0	0	44971	45006	40129	40164	6e-06	67.6
ctgA	305644080	58000	90.61	213	10	10	45001	45208	57652	57859	3e-68	274.0
ctgA	305644080	58000	100.00	36	0	0	44971	45006	37088	37123	6e-06	67.6
ctgA	305644080	58000	100.00	36	0	0	44971	45006	57592	57627	6e-06	67.6
ctgA	305644020	40067	90.61	213	10	10	45001	45208	349	142	3e-68	274.0
ctgA	305644020	40067	100.00	36	0	0	44971	45006	409	374	6e-06	67.6
ctgA	305644015	45426	90.61	213	10	10	45001	45208	349	142	3e-68	274.0
ctgA	305644015	45426	100.00	36	0	0	44971	45006	409	374	6e-06	67.6
ctgA	305644009	26800	90.61	213	10	10	45001	45208	349	142	3e-68	274.0
ctgA	305644009	26800	100.00	36	0	0	44971	45006	409	374	6e-06	67.6
ctgA	305644008	11052	90.61	213	10	10	45001	45208	349	142	3e-68	274.0
ctgA	305644008	11052	100.00	36	0	0	44971	45006	409	374	6e-06	67.6
ctgA	305643999	40040	90.61	213	10	10	45001	45208	349	142	3e-68	274.0
ctgA	305643999	40040	100.00	36	0	0	44971	45006	409	374	6e-06	67.6
ctgA	305643864	88501	90.61	213	10	10	45001	45208	349	142	3e-68	274.0
ctgA	305643864	88501	100.00	36	0	0	44971	45006	87932	87897	6e-06	67.6
ctgA	289629353	96771	90.61	213	10	10	45001	45208	95874	96081	3e-68	274.0
ctgA	289629347	84128	90.61	213	10	10	45001	45208	83130	83337	3e-68	274.0
ctgA	269847940	163216	90.61	213	10	10	45001	45208	162848	163055	3e-68	274.0
ctgA	269847932	190364	90.61	213	10	10	45001	45208	189676	189883	3e-68	274.0
ctgA	242246672	101901	90.61	213	10	10	45001	45208	34724	34517	3e-68	274.0
ctgA	242246672	101901	100.00	35	0	0	44971	45005	16748	16714	2e-05	65.8
ctgA	242246671	108408	90.61	213	10	10	45001	45208	81692	81899	3e-68	274.0
ctgA	242246671	108408	100.00	36	0	0	44971	45006	44151	44116	6e-06	67.6
ctgA	242246670	132506	90.61	213	10	10	45001	45208	114885	115092	3e-68	274.0
ctgA	242246670	132506	100.00	35	0	0	44971	45005	75215	75181	2e-05	65.8
ctgA	242246669	129757	90.61	213	10	10	45001	45208	6422	6215	3e-68	274.0
ctgA	242246669	129757	100.00	35	0	0	44971	45005	129581	129547	2e-05	65.8
ctgA	242246668	109707	90.61	213	10	10	45001	45208	103468	103261	3e-68	274.0
ctgA	242246667	101232	90.61	213	10	10	45001	45208	34720	34927	3e-68	274.0
ctgA	242246667	101232	100.00	36	0	0	44971	45006	52753	52788	6e-06	67.6
ctgA	242246666	120494	90.61	213	10	10	45001	45208	119047	119254	3e-68	274.0
ctgA	242246666	120494	100.00	36	0	0	44971	45006	90301	90266	6e-06	67.6
ctgA	242246664	118211	90.61	213	10	10	45001	45208	110217	110424	3e-68	274.0
ctgA	242246664	118211	100.00	35	0	0	44971	45005	59289	59255	2e-05	65.8
ctgA	242246663	123012	90.61	213	10	10	45001	45208	117824	118031	3e-68	274.0
ctgA	242246663	123012	100.00	35	0	0	44971	45005	122964	122930	2e-05	65.8
ctgA	242246662	69976	90.61	213	10	10	45001	45208	46292	46085	3e-68	274.0
ctgA	242246662	69976	100.00	36	0	0	44971	45006	43763	43728	6e-06	67.6
ctgA	242246661	127467	90.61	213	10	10	45001	45208	46551	46758	3e-68	274.0
ctgA	242246660	106126	90.61	213	10	10	45001	45208	3381	3174	3e-68	274.0
ctgA	242246660	106126	100.00	35	0	0	44971	45005	87980	87946	2e-05	65.8
ctgA	242246659	159372	90.61	213	10	10	45001	45208	120811	121018	3e-68	274.0
ctgA	242246659	159372	100.00	35	0	0	44971	45005	146863	146897	2e-05	65.8
ctgA	242246658	50497	90.61	213	10	10	45001	45208	3983	4190	3e-68	274.0
ctgA	242246658	50497	100.00	37	0	0	44971	45007	50449	50413	2e-06	69.4
ctgA	242246657	138014	90.61	213	10	10	45001	45208	3997	3790	3e-68	274.0
ctgA	242246657	138014	100.00	35	0	0	44971	45005	123049	123015	2e-05	65.8
ctgA	242246656	121221	90.61	213	10	10	45001	45208	50714	50921	3e-68	274.0
ctgA	242246656	121221	100.00	35	0	0	44971	45005	57733	57767	2e-05	65.8
ctgA	242246655	81957	90.61	213	10	10	45001	45208	34608	34815	3e-68	274.0
ctgA	242246655	81957	100.00	36	0	0	44971	45006	59997	59962	6e-06	67.6
ctgA	242246654	132244	90.61	213	10	10	45001	45208	54852	55059	3e-68	274.0
ctgA	242246654	132244	100.00	36	0	0	44971	45006	85503	85468	6e-06	67.6
ctgA	242246653	99057	90.61	213	10	10	45001	45208	562	355	3e-68	274.0
ctgA	242246652	99639	90.61	213	10	10	45001	45208	94088	94295	3e-68	274.0
ctgA	242246651	145902	90.61	213	10	10	45001	45208	120608	120401	3e-68	274.0
ctgA	242246651	145902	100.00	35	0	0	44971	45005	103704	103670	2e-05	65.8
ctgA	242246650	94530	90.61	213	10	10	45001	45208	85539	85746	3e-68	274.0
ctgA	242246650	94530	100.00	34	0	0	44972	45005	49	82	7e-05	63.9
ctgA	242246649	95715	90.61	213	10	10	45001	45208	56262	56469	3e-68	274.0
ctgA	242246649	95715	100.00	35	0	0	44971	45005	49	83	2e-05	65.8
ctgA	242246648	124904	90.61	213	10	10	45001	45208	97738	97945	3e-68	274.0
ctgA	242246648	124904	100.00	36	0	0	44971	45006	99663	99698	6e-06	67.6
ctgA	242246647	85722	90.61	213	10	10	45001	45208	54039	54246	3e-68	274.0
ctgA	242246647	85722	100.00	35	0	0	44971	45005	15934	15900	2e-05	65.8
ctgA	242246646	103155	90.61	213	10	10	45001	45208	59493	59700	3e-68	274.0
ctgA	242246646	103155	100.00	35	0	0	44971	45005	94699	94665	2e-05	65.8
ctgA	242246645	133410	90.61	213	10	10	45001	45208	113996	114203	3e-68	274.0
ctgA	242246645	133410	100.00	35	0	0	44971	45005	114951	114985	2e-05	65.8
ctgA	242246644	98348	90.61	213	10	10	45001	45208	62249	62042	3e-68	274.0
ctgA	242246644	98348	100.00	35	0	0	44971	45005	91642	91608	2e-05	65.8
ctgA	242246643	136997	90.61	213	10	10	45001	45208	66737	66530	3e-68	274.0
ctgA	242246643	136997	100.00	36	0	0	44971	45006	136977	136942	6e-06	67.6
ctgA	242246641	119267	90.61	213	10	10	45001	45208	85570	85777	3e-68	274.0
ctgA	242246641	119267	100.00	35	0	0	44971	45005	115756	115722	2e-05	65.8
ctgA	242246640	94391	90.61	213	10	10	45001	45208	63525	63732	3e-68	274.0
ctgA	242246640	94391	100.00	36	0	0	44971	45006	78064	78099	6e-06	67.6
ctgA	242246639	102159	90.61	213	10	10	45001	45208	2717	2510	3e-68	274.0
ctgA	242246639	102159	100.00	35	0	0	44971	45005	100543	100509	2e-05	65.8
ctgA	242246637	80458	90.61	213	10	10	45001	45208	68590	68797	3e-68	274.0
ctgA	242246636	87214	90.61	213	10	10	45001	45208	53457	53250	3e-68	274.0
ctgA	242246635	78678	90.61	213	10	10	45001	45208	1610	1403	3e-68	274.0
ctgA	242246634	146218	90.61	213	10	10	45001	45208	87926	87719	3e-68	274.0
ctgA	242246634	146218	90.61	213	10	10	45001	45208	108650	108443	3e-68	274.0
ctgA	242246633	131442	90.61	213	10	10	45001	45208	111491	111698	3e-68	274.0
ctgA	242246633	131442	100.00	36	0	0	44971	45006	72	107	6e-06	67.6
ctgA	242246632	91668	90.61	213	10	10	45001	45208	29798	29591	3e-68	274.0
ctgA	242246632	91668	100.00	35	0	0	44971	45005	53822	53856	2e-05	65.8
ctgA	242246630	112654	90.61	213	10	10	45001	45208	104084	103877	3e-68	274.0
ctgA	242246630	112654	100.00	35	0	0	44971	45005	87695	87661	2e-05	65.8
ctgA	242246629	116340	90.61	213	10	10	45001	45208	80983	81190	3e-68	274.0
ctgA	242246628	118100	90.61	213	10	10	45001	45208	53326	53533	3e-68	274.0
ctgA	242246628	118100	100.00	36	0	0	44971	45006	53266	53301	6e-06	67.6
ctgA	242246626	111395	90.61	213	10	10	45001	45208	109878	110085	3e-68	274.0
ctgA	242246626	111395	100.00	36	0	0	44971	45006	109818	109853	6e-06	67.6
ctgA	242246624	91577	90.61	213	10	10	45001	45208	57484	57691	3e-68	274.0
ctgA	242246624	91577	100.00	36	0	0	44971	45006	57424	57459	6e-06	67.6
ctgA	242246621	139725	90.61	213	10	10	45001	45208	133504	133711	3e-68	274.0
ctgA	242246621	139725	100.00	36	0	0	44971	45006	133444	133479	6e-06	67.6
ctgA	242246620	123780	90.61	213	10	10	45001	45208	90320	90113	3e-68	274.0
ctgA	242246620	123780	100.00	36	0	0	44971	45006	90380	90345	6e-06	67.6
ctgA	242246619	115995	90.61	213	10	10	45001	45208	107852	108059	3e-68	274.0
ctgA	242246619	115995	100.00	36	0	0	44971	45006	107792	107827	6e-06	67.6
ctgA	242246618	96783	90.61	213	10	10	45001	45208	50721	50514	3e-68	274.0
ctgA	242246618	96783	100.00	36	0	0	44971	45006	50781	50746	6e-06	67.6
ctgA	242246617	81600	90.61	213	10	10	45001	45208	36339	36132	3e-68	274.0
ctgA	242246617	81600	100.00	36	0	0	44971	45006	36399	36364	6e-06	67.6
ctgA	242246616	102978	90.61	213	10	10	45001	45208	101843	102050	3e-68	274.0
ctgA	242246616	102978	100.00	36	0	0	44971	45006	101783	101818	6e-06	67.6
ctgA	242246615	132106	90.61	213	10	10	45001	45208	1423	1216	3e-68	274.0
ctgA	242246615	132106	100.00	36	0	0	44971	45006	1483	1448	6e-06	67.6
ctgA	242246613	132449	90.61	213	10	10	45001	45208	131036	131243	3e-68	274.0
